tweet,time,score,human_score
"[pulitzer, prize, winning, journalists, explain, why, #campfire, was, not, caused, by, bad, forest, management, (, trump's, bullshit, claim, ), ,, but, rather, that, it, was, caused, by, a, lack, of, government, regulation, .]",2018-11-12 23:42:33,,
"[with, just, a, little, bit, of, drying, you, get, a, substantial, increase, in, the, amount, of, burning, ., note, the, distances, covered, by, the, #campfire, and, #woolseyfire, in, 24, hrs, .]",2018-11-12 23:42:26,,
"[burned, out, northern, california, fire, victim, questions, directed, energy, weapons]",2018-11-12 23:42:23,,
"[the, new, multi, million, dollar, ', gateway, to, calabasas, ', lost, hills, overpass, is, still, looking, good, after, the, fire, ,, all, things, considered, .., #woolseyfire]",2018-11-12 23:42:20,,
"[#woolseyfire, flare, ups, between, kanann-dume, rd, and, yerba, buena, rd, in, malibu, as, seen, from, #newburypark, looking, southeast, ,, timelapse, taken, afternoon, of, nov, 10, ,, 2018, ,, during, supposedly, calm, winds, .]",2018-11-12 23:42:19,,
"[this, nigga, started, the, california, fire]",2018-11-12 23:41:57,,
"[be, thoughtful, about, what, you're, donating, -, money, and, gift, cards, are, more, flexible, and, easier, to, distribute, than, miscellaneous, supplies, ..., #campfire, #woolsleyfire]",2018-11-12 23:41:56,,
"[we, are, on, our, way, to, the, monster, #campfire, that's, now, gown, to, 113,000, acres, and, is, just, 25, %, contained, ., today, variable, winds, pose, a, big, threat, to, firefighters, and, fire, growth, .]",2018-11-12 23:41:53,,
"[critical, fire, danger, for, most, of, california, as, wind, advisories, kick, in, ., reports, .]",2018-11-12 23:41:52,,
"[look, at, the, poor, air, quality, in, #sacramento, due, to, the, #californiawildfires, #paradise, #buttecounty, #prayforcalifornia, #campfire]",2018-11-12 23:41:49,,
"[thank, you, to, all, of, the, fire, fighters, ,, police, ,, emt's, ,, doctors, &, amp, ;, nurses, who, risk, their, lives, to, keep, the, community, safe, ., we, extend, our, deep, gratitude, to, all, of, those, working, so, hard, to, save, people, ,, animals, and, homes, ., #woolseyfire]",2018-11-12 23:41:48,,
"[trump's, (, impulsive, reactive, vindictive, unsubstantiated, lies, totally, lacking, care, compassion, and, empathy, ), ., misleading, claims, about, california's, fire, ', mismanagement, ', -, the, new, york, times]",2018-11-12 23:41:46,,
"[i'm, coughing, over, 90, miles, south, ., strong, smell, of, smoke, inside, at, home, .]",2018-11-12 23:41:43,,
"[the, red, cross, says, volunteers, from, western, states, are, heading, to, #campfire, area, ,, as, aid, groups, try, to, provide, shelter, for, victims, .]",2018-11-12 23:41:43,,
"[paradise, [, broken, heart, ], #campfire, #californiawildfires]",2018-11-12 23:41:35,0.0,
